"PLOT","INVYR","agb_mgha","lcpri","project_year","project_name"
294,2016,0,6,2014,"USGS_3County2014"
1910,2016,0,4,2014,"USGS_3County2014"
6371,2016,314.904884295374,4,2014,"USGS_3County2014"
4285,2013,255.585407597357,4,2014,"USGS_3County2014"
1463,2013,155.198401958744,4,2014,"USGS_3County2014"
638,2015,0,2,2014,"USGS_3County2014"
3412,2013,61.0247548022253,6,2014,"USGS_3County2014"
1462,2013,174.493767132028,4,2014,"USGS_3County2014"
4729,2013,87.6857678265572,4,2014,"USGS_3County2014"
1693,2013,170.45137162355,4,2014,"USGS_3County2014"
1075,2013,104.251975713591,4,2014,"USGS_3County2014"
4884,2013,0.877997653371186,2,2014,"USGS_3County2014"
1559,2015,1.33072034977773,4,2014,"USGS_3County2014"
4819,2015,0.951900670098516,2,2014,"USGS_3County2014"
3202,2016,209.786839142739,4,2014,"USGS_3County2014"
3625,2015,123.195016923546,4,2014,"USGS_3County2014"
5629,2015,150.83977152665,4,2014,"USGS_3County2014"
6573,2015,0,4,2014,"USGS_3County2014"
6087,2015,276.46536746918,4,2014,"USGS_3County2014"
6294,2015,121.617260159966,4,2014,"USGS_3County2014"
1872,2015,200.876230670655,4,2014,"USGS_3County2014"
1498,2013,73.7819461596674,4,2014,"USGS_3County2014"
5543,2016,0,2,2014,"USGS_3County2014"
590,2013,231.303444284866,4,2014,"USGS_3County2014"
2972,2013,120.088268762039,4,2014,"USGS_3County2014"
2363,2013,97.6120716355419,4,2014,"USGS_3County2014"
3597,2013,199.134992780843,4,2014,"USGS_3County2014"
3266,2013,92.7397749651827,4,2014,"USGS_3County2014"
3739,2013,177.892763455135,4,2014,"USGS_3County2014"
6575,2013,0,2,2014,"USGS_3County2014"
305,2013,79.7755602378517,4,2014,"USGS_3County2014"
5660,2013,66.4219646935593,6,2014,"USGS_3County2014"
4131,2013,95.7799076147538,4,2014,"USGS_3County2014"
5064,2012,167.411057915697,4,2014,"USGS_3County2014"
329,2012,243.501044802498,4,2014,"USGS_3County2014"
6743,2012,176.368792731464,4,2014,"USGS_3County2014"
5608,2012,111.995483187533,4,2014,"USGS_3County2014"
3181,2012,33.845680704298,4,2014,"USGS_3County2014"
689,2012,134.373990332109,4,2014,"USGS_3County2014"
2638,2012,158.124627174957,4,2014,"USGS_3County2014"
8418,2012,64.9709267781016,2,2014,"USGS_3County2014"
5894,2012,0,4,2014,"USGS_3County2014"
2234,2012,18.2647425584264,2,2014,"USGS_3County2014"
2753,2012,147.075923831035,4,2014,"USGS_3County2014"
1458,2012,56.2182687701943,6,2014,"USGS_3County2014"
4790,2012,0,2,2014,"USGS_3County2014"
1410,2012,162.219142382767,4,2014,"USGS_3County2014"
965,2012,106.979962562803,4,2014,"USGS_3County2014"
1069,2012,124.527940751672,4,2014,"USGS_3County2014"
2223,2012,164.328927555786,4,2014,"USGS_3County2014"
6499,2012,189.985414937878,4,2014,"USGS_3County2014"
465,2012,232.08249798505,4,2014,"USGS_3County2014"
6050,2012,137.791761303623,4,2014,"USGS_3County2014"
3503,2012,90.8128103469568,4,2014,"USGS_3County2014"
4112,2013,56.736066397986,4,2014,"USGS_3County2014"
6432,2013,264.616429830343,4,2014,"USGS_3County2014"
5106,2012,138.630121385408,4,2014,"USGS_3County2014"
4761,2012,53.7897549974094,4,2014,"USGS_3County2014"
2096,2012,130.23929638123,4,2014,"USGS_3County2014"
4575,2012,172.58627195195,4,2014,"USGS_3County2014"
2879,2012,120.975934706425,4,2014,"USGS_3County2014"
1879,2012,139.549190803493,4,2014,"USGS_3County2014"
5102,2012,274.951278114911,4,2014,"USGS_3County2014"
1021,2013,164.208691163467,4,2014,"USGS_3County2014"
944,2013,0,6,2014,"USGS_3County2014"
1328,2013,211.778253932677,4,2014,"USGS_3County2014"
1007,2013,174.661742553553,4,2014,"USGS_3County2014"
1026,2013,0,2,2014,"USGS_3County2014"
4781,2012,74.1223514398276,2,2014,"USGS_3County2014"
6530,2012,148.282344189585,4,2014,"USGS_3County2014"
3981,2012,134.40808716411,4,2014,"USGS_3County2014"
2309,2012,0,2,2014,"USGS_3County2014"
4278,2012,107.019791108314,6,2014,"USGS_3County2014"
1475,2012,60.1264997611432,4,2014,"USGS_3County2014"
6389,2012,224.287936662394,4,2014,"USGS_3County2014"
3418,2012,134.694882086611,4,2014,"USGS_3County2014"
6305,2012,139.910679714194,4,2014,"USGS_3County2014"
