"PLOT","INVYR","agb_mgha","lcpri","project_year","project_name"
31,2016,119.51269260475,4,2015,"USGS_ClintonEssexFranklin2014"
5897,2016,0,2,2015,"USGS_ClintonEssexFranklin2014"
5137,2016,156.359933974583,4,2015,"USGS_ClintonEssexFranklin2014"
4653,2016,76.5843352006328,4,2015,"USGS_ClintonEssexFranklin2014"
1418,2016,143.909551191418,4,2015,"USGS_ClintonEssexFranklin2014"
3756,2016,153.678118120513,4,2015,"USGS_ClintonEssexFranklin2014"
180,2016,181.802003844994,4,2015,"USGS_ClintonEssexFranklin2014"
565,2016,0,6,2015,"USGS_ClintonEssexFranklin2014"
3598,2014,109.629631290226,4,2015,"USGS_ClintonEssexFranklin2014"
11,2014,108.877977322936,4,2015,"USGS_ClintonEssexFranklin2014"
5142,2014,76.0415263293451,4,2015,"USGS_ClintonEssexFranklin2014"
6228,2014,57.5600968519854,4,2015,"USGS_ClintonEssexFranklin2014"
6506,2014,25.7167817056933,2,2015,"USGS_ClintonEssexFranklin2014"
2138,2016,62.2816706711294,4,2015,"USGS_ClintonEssexFranklin2014"
5798,2016,97.5544780428942,4,2015,"USGS_ClintonEssexFranklin2014"
3743,2016,43.3131427727405,4,2015,"USGS_ClintonEssexFranklin2014"
2383,2016,111.710928303096,4,2015,"USGS_ClintonEssexFranklin2014"
730,2014,79.0329202236094,4,2015,"USGS_ClintonEssexFranklin2014"
6258,2013,82.7450331963967,2,2015,"USGS_ClintonEssexFranklin2014"
6592,2013,70.2457723465206,4,2015,"USGS_ClintonEssexFranklin2014"
4237,2013,134.095636238523,4,2015,"USGS_ClintonEssexFranklin2014"
221,2014,0,2,2015,"USGS_ClintonEssexFranklin2014"
3244,2014,1.90441737815188,2,2015,"USGS_ClintonEssexFranklin2014"
1585,2014,147.683185039287,4,2015,"USGS_ClintonEssexFranklin2014"
5739,2013,104.008928059205,4,2015,"USGS_ClintonEssexFranklin2014"
4184,2017,83.7608664484169,4,2015,"USGS_ClintonEssexFranklin2014"
3565,2013,75.5212519359576,4,2015,"USGS_ClintonEssexFranklin2014"
6683,2013,124.694078143609,4,2015,"USGS_ClintonEssexFranklin2014"
783,2013,137.766244868262,4,2015,"USGS_ClintonEssexFranklin2014"
2004,2013,183.195947497973,4,2015,"USGS_ClintonEssexFranklin2014"
5991,2014,53.4946118526986,4,2015,"USGS_ClintonEssexFranklin2014"
711,2017,0,2,2015,"USGS_ClintonEssexFranklin2014"
1850,2017,126.145985195481,4,2015,"USGS_ClintonEssexFranklin2014"
2058,2017,82.4438650712469,4,2015,"USGS_ClintonEssexFranklin2014"
3780,2017,132.28969811394,4,2015,"USGS_ClintonEssexFranklin2014"
3967,2017,112.519247475597,4,2015,"USGS_ClintonEssexFranklin2014"
192,2017,0,3,2015,"USGS_ClintonEssexFranklin2014"
3606,2013,171.560421836984,4,2015,"USGS_ClintonEssexFranklin2014"
5085,2013,30.161745046386,2,2015,"USGS_ClintonEssexFranklin2014"
1083,2013,152.220424360415,4,2015,"USGS_ClintonEssexFranklin2014"
537,2013,228.260584361448,4,2015,"USGS_ClintonEssexFranklin2014"
2320,2013,0,2,2015,"USGS_ClintonEssexFranklin2014"
2403,2017,108.025491322483,4,2015,"USGS_ClintonEssexFranklin2014"
6463,2017,85.1353297762767,4,2015,"USGS_ClintonEssexFranklin2014"
3962,2017,194.472186687829,4,2015,"USGS_ClintonEssexFranklin2014"
3319,2017,9.83461614992254,3,2015,"USGS_ClintonEssexFranklin2014"
6534,2017,90.9096881905437,4,2015,"USGS_ClintonEssexFranklin2014"
2851,2013,183.644757266019,4,2015,"USGS_ClintonEssexFranklin2014"
5038,2017,59.3511171758069,4,2015,"USGS_ClintonEssexFranklin2014"
995,2017,15.9300699738462,4,2015,"USGS_ClintonEssexFranklin2014"
6713,2017,157.068025259851,4,2015,"USGS_ClintonEssexFranklin2014"
5213,2017,64.8433085744634,4,2015,"USGS_ClintonEssexFranklin2014"
317,2017,10.372967130489,4,2015,"USGS_ClintonEssexFranklin2014"
4936,2017,0,2,2015,"USGS_ClintonEssexFranklin2014"
3380,2013,169.194240268174,4,2015,"USGS_ClintonEssexFranklin2014"
5773,2013,170.13712055692,4,2015,"USGS_ClintonEssexFranklin2014"
6321,2017,73.841266254535,4,2015,"USGS_ClintonEssexFranklin2014"
4198,2017,189.911024267156,4,2015,"USGS_ClintonEssexFranklin2014"
6536,2014,0,2,2015,"USGS_ClintonEssexFranklin2014"
5173,2014,163.539541810133,4,2015,"USGS_ClintonEssexFranklin2014"
6163,2014,25.6789596342766,3,2015,"USGS_ClintonEssexFranklin2014"
2925,2013,74.4748102558934,4,2015,"USGS_ClintonEssexFranklin2014"
4851,2013,238.872179312781,4,2015,"USGS_ClintonEssexFranklin2014"
8428,2016,4.73975575496489,6,2015,"USGS_ClintonEssexFranklin2014"
6002,2014,117.419316470918,4,2015,"USGS_ClintonEssexFranklin2014"
6550,2016,61.5654800462769,4,2015,"USGS_ClintonEssexFranklin2014"
4091,2017,111.207387750266,4,2015,"USGS_ClintonEssexFranklin2014"
2293,2013,132.579502379961,6,2015,"USGS_ClintonEssexFranklin2014"
2586,2014,107.524299859548,4,2015,"USGS_ClintonEssexFranklin2014"
2437,2017,126.798906932159,4,2015,"USGS_ClintonEssexFranklin2014"
5644,2017,0,2,2015,"USGS_ClintonEssexFranklin2014"
3163,2017,113.63507211666,4,2015,"USGS_ClintonEssexFranklin2014"
5804,2017,3.16146322291606,4,2015,"USGS_ClintonEssexFranklin2014"
2289,2016,200.175392158448,4,2015,"USGS_ClintonEssexFranklin2014"
5918,2016,105.544603659161,4,2015,"USGS_ClintonEssexFranklin2014"
3971,2016,102.209051967187,6,2015,"USGS_ClintonEssexFranklin2014"
3216,2016,131.679744990887,4,2015,"USGS_ClintonEssexFranklin2014"
478,2016,116.647831104058,4,2015,"USGS_ClintonEssexFranklin2014"
3435,2013,226.24826908356,4,2015,"USGS_ClintonEssexFranklin2014"
1746,2013,170.331759464769,4,2015,"USGS_ClintonEssexFranklin2014"
2657,2013,0,2,2015,"USGS_ClintonEssexFranklin2014"
3087,2013,144.924057764205,4,2015,"USGS_ClintonEssexFranklin2014"
3644,2013,119.273430047882,4,2015,"USGS_ClintonEssexFranklin2014"
4737,2014,154.193498705905,4,2015,"USGS_ClintonEssexFranklin2014"
5122,2014,133.803007154365,6,2015,"USGS_ClintonEssexFranklin2014"
6696,2013,10.6254581189672,2,2015,"USGS_ClintonEssexFranklin2014"
5752,2013,43.3005948914687,4,2015,"USGS_ClintonEssexFranklin2014"
5362,2013,132.424700112026,4,2015,"USGS_ClintonEssexFranklin2014"
4967,2013,248.925766864714,4,2015,"USGS_ClintonEssexFranklin2014"
4714,2013,53.4730908816182,4,2015,"USGS_ClintonEssexFranklin2014"
2206,2013,175.987103323208,4,2015,"USGS_ClintonEssexFranklin2014"
840,2013,0,2,2015,"USGS_ClintonEssexFranklin2014"
